x,score,lower_bound,upper_bound
0.0408163265306122,2.9513723295526617,2.5384618653082742,3.364282793797049
0.041676040000611606,2.7970674714150925,2.391322209091891,3.202812733738294
0.0559584924325374,2.6160945538688654,2.244864144946747,2.987324962790984
0.06636153908943317,2.4367888565409377,2.054076599112864,2.8195011139690114
0.07389005513504276,2.2442917165325875,1.8406383461025224,2.6479450869626526
0.08345170319080353,2.1393256287780513,1.7542661944359859,2.524385063120117
0.09097096750081601,2.036312213649656,1.666969562868502,2.40565486443081
0.09887079183472448,1.930482797209432,1.5853762197581531,2.275589374660711
0.10918629913167258,1.7602269448269101,1.413808572600396,2.1066453170534243
0.11504661664366722,0.9943724039440239,0.8845394440721134,1.1042053638159346
0.12229012357484975,0.8365420330335567,0.730791919645739,0.9422921464213744
0.12860109492868688,0.7066443556071773,0.5927136311789808,0.8205750800353738
0.13288060651914754,0.6005413442848242,0.4473006078963493,0.7537820806732991
0.13780039396205618,0.3827725379279744,0.2782657322063332,0.48727934364961556
0.14310727251813604,0.3374800524587882,0.23168335328040135,0.44327675163717506
0.14763083308935165,0.3015004267768206,0.17443076317859793,0.42857009037504323
0.15155664721686485,0.2253320393952938,0.09520744511243598,0.3554566336781516
0.15600541724989464,0.11101546717648553,0.004226533345414188,0.21780440100755688
0.16353360235055137,0.022978292199218833,-0.055997292361333426,0.10195387675977109
0.16748061031103134,-0.048421142283248675,-0.1181428104116266,0.021300525845129245
0.17122815067083597,-0.06216494139570447,-0.13538041142637947,0.011050528634970525
0.17588519389195756,-0.06879232266368056,-0.1637396209204845,0.02615497559312338
0.1796045190621855,-0.10749312399565632,-0.19525624568020367,-0.01973000231110897
0.18390169125295625,-0.1551501379497669,-0.23661286935015996,-0.07368740654937382
0.18875548116042357,-0.21474419605524553,-0.2952980904634739,-0.13419030164701715
0.19250884636258933,-0.27413792445555607,-0.34488985948369,-0.20338598942742214
0.19814052501829033,-0.46211111477942335,-0.5923297699259295,-0.33189245963291725
0.2017125226916902,-0.49822142920452417,-0.6211320552429425,-0.3753108031661059
0.20498332840084688,-0.5971555286533105,-0.7194393779371493,-0.4748716793694716
0.20793418338847197,-0.6823048513543861,-0.7897551997457078,-0.5748545029630644
0.21325094792415972,-0.7106166144765059,-0.8443118292170773,-0.5769213997359346
0.2175130397081375,-0.8167137524724531,-1.0277500168392795,-0.6056774881056268
0.22138794551341512,-0.8540758393611473,-1.059336469964711,-0.6488152087575836
0.22602089274543802,-0.8743639475429155,-1.094122939530111,-0.6546049555557197
0.23196695241252324,-0.8264945176693617,-0.943501714165598,-0.7094873211731253
0.23662587765182044,-0.819542356087306,-0.9435297230059461,-0.6955549891686659
0.24092953431028935,-0.7860373499648956,-0.8983067779069239,-0.6737679220228673
0.2472594077311543,-0.7778327806991631,-0.8895564504217367,-0.6661091109765894
0.25339633226394653,-0.7521393787494637,-0.858094973784586,-0.6461837837143414
0.25904737783317644,-0.7288033670136268,-0.8635894625588606,-0.594017271468393
0.2663456142204132,-0.727526676501498,-0.8602251819077996,-0.5948281710951965
0.27028729021549225,-0.7068952396745257,-0.8301455838737781,-0.5836448954752733
0.27518078128831613,-0.6885879183734972,-0.8065292028636986,-0.5706466338832958
0.2782490169115579,-0.7437807320164238,-0.8532704604801786,-0.634291003552669
0.2817710345096498,-0.7207996832907388,-0.8287564690992202,-0.6128428974822575
0.2865416246013155,-0.7634611026971716,-0.9018590706926428,-0.6250631347017004
0.2899578168342286,-0.7633947652541676,-0.8963821858182475,-0.6304073446900877
0.29309021998611273,-0.8406277932905626,-1.0053298312806995,-0.6759257553004256
0.29735700416483385,-0.8310751997882581,-0.992450420594525,-0.6696999789819911
0.3022562708660146,-0.9371651688935154,-1.1194551954460408,-0.7548751423409901
0.3097051097788621,-0.9005862143478838,-1.0836394678801173,-0.7175329608156502
0.31651438720468733,-0.8196582873966901,-0.986902267517174,-0.6524143072762062
0.3237821346076352,-0.7543281923066362,-0.9334785043979492,-0.5751778802153231
0.32686807757045944,-0.6418183662761013,-0.7886954374750043,-0.4949412950771984
0.33482010995297784,-0.5499743791686982,-0.6973684477184862,-0.4025803106189102
0.3419310425384243,-0.5187567962933848,-0.6689161078281373,-0.3685974847586323
0.34873589873313904,-0.5147791726870982,-0.6770439059305076,-0.35251443944368877
0.35767746268139106,-0.4806588264057098,-0.6529540235542803,-0.3083636292571392
0.3665725886821747,-0.41897033210761186,-0.5829678143356496,-0.25497284987957414
0.37619306992744894,-0.44790837471233164,-0.5962760833832412,-0.29954066604142204
0.39157392009185665,-0.5429051192659861,-0.6921514337797712,-0.3936588047522009
0.414339320001181,-0.8528141373589746,-1.0089138562041415,-0.6967144185138078
