x,score,lower_bound,upper_bound
0.3687112336319779,0.3486510536206367,-0.013231464196536813,0.7105335714378103
0.9483925564725668,0.5514760618322634,0.22414894932907997,0.8788031743354467
1.1470648138568724,0.3760377421617543,0.28193297452242005,0.4701425098010885
1.2281604502413885,0.48602330472648847,0.3951072529276276,0.5769393565253493
1.2969748377799988,0.5308091029007509,0.4554947144257582,0.6061234913757436
1.3631884786963395,0.5385966514365643,0.4603551611150238,0.6168381417581048
1.403515598972938,0.4979268347101566,0.4340066785308731,0.56184699088944
1.4283009956033166,0.4877147508403086,0.42539111566415244,0.5500383860164647
1.4602058434793388,0.47366924483077744,0.40986581495831564,0.5374726747032392
1.494516926532885,0.4335048149131398,0.3792911315751046,0.487718498251175
1.5202017949385433,0.4146671141228767,0.34945798309516923,0.4798762451505842
1.5604354417579152,0.4278309273245008,0.37340240203212005,0.4822594526168815
1.6095432525239262,0.40799272744050696,0.34135477211784027,0.47463068276317366
1.6385768601890296,0.3537531035516923,0.29209282456105534,0.4154133825423293
1.6593658119381451,0.34336091264739027,0.2841909551291038,0.40253087016567674
1.6784514784812927,0.3571235346648385,0.30410279681640884,0.4101442725132681
1.7149059480773745,0.36311951277609755,0.3090139828694896,0.4172250426827055
1.7450884580694421,0.3821004819220198,0.32884156524578995,0.4353593985982496
1.772173285484314,0.3911321718422146,0.333910339561865,0.4483540041225642
1.7975430583756653,0.4168195703608411,0.3574128732193672,0.476226267502315
1.8185560128215534,0.4358287720114091,0.3716811599763529,0.4999763840464653
1.8343940158747962,0.4485678225200183,0.38464167908393077,0.5124939659561059
1.857625126838684,0.4772285950689681,0.4162346049911292,0.538222585146807
1.8773268256306475,0.49443020881470706,0.43321268798696233,0.5556477296424518
1.8913120315009868,0.5191568330574635,0.43277505382894915,0.6055386122859778
1.9208158874430192,0.5978849071319641,0.45531410349123125,0.7404557107726969
1.951025526380843,0.6393738810974547,0.4621329593938399,0.8166148028010696
1.96805465735775,0.64750214814618,0.45483667607104195,0.8401676202213181
1.9949571741252816,0.8120515849636591,0.6433229355421147,0.9807802343852036
2.0147017280551234,0.8220475206672228,0.6426823052607525,1.001412736073693
2.0352469606602566,0.8203971189171,0.6315416662482365,1.0092525715859635
2.052263386463101,1.0840127837178095,0.9589459099275016,1.2090796575081173
2.076913273024017,1.0799691646092808,0.9763104000432785,1.1836279291752831
2.1049977933045447,1.0620908969457634,0.9615137340661688,1.162668059825358
2.1278624680189306,1.0177831288473074,0.9184744562080994,1.1170918014865154
2.148678140165538,0.9499885036007457,0.8422792037627208,1.0576978034387705
2.177503641087604,0.9135235809391623,0.7803371236800917,1.046710038198233
2.2052497954200545,0.8460665588986491,0.715588391779076,0.9765447260182223
2.2359595443801688,0.7872494991130984,0.6584559652535461,0.9160430329726507
2.2634452818077824,0.7294936771775287,0.5758758174413529,0.8831115369137045
2.2859324098852847,0.611169577909388,0.49350700120740254,0.7288321546113734
2.344995551251204,0.4888015708331952,0.3774425032716686,0.6001606383947218
2.401082482146118,0.39221033574873393,0.28454156749532244,0.4998791040021454
2.4634654270822383,0.03615362538742219,-0.11689362041889603,0.18920087119374043
2.528421442411844,-0.14337017493587628,-0.28429121985231065,-0.002449130019441914
2.5978290337751764,-0.1994492382978829,-0.3725733670618713,-0.026325109533894553
2.673552568278052,-0.3023016486624786,-0.4894796166802488,-0.1151236806447084
2.7546465396881104,-0.5194251945975018,-0.7449286730685662,-0.2939217161264373
2.8305790392270165,-1.0726788045587632,-1.2667564096122994,-0.878601199505227
2.932826538503002,-1.8882186074847715,-2.232150935582607,-1.5442862793869363
3.0742214231349196,-2.2117206179823463,-2.5022868357902923,-1.9211544001744003
3.2058227130076986,-2.37905975551066,-2.6732782957493324,-2.0848412152719877
3.3949585759257714,-2.3965655812071716,-2.6368716692331575,-2.1562594931811856
3.6564091247304975,-2.436900733541775,-2.6759789831645318,-2.197822483919018
3.9704693610816424,-2.3365780733253767,-2.5555312617752954,-2.117624884875458
4.1532886028289795,-2.1358795255598495,-2.3531582388731893,-1.91860081224651
4.641651416113303,-2.1182865168655907,-2.336675575419544,-1.8998974583116373
5.201709806825914,-2.059627007626066,-2.2664697459988647,-1.8527842692532672
5.885076944788646,-1.8040977075202456,-1.9243909068684948,-1.6838045081719963
6.763461173157909,-1.2717049738625221,-1.5274498321376069,-1.0159601155874374
8.547647076049863,0.19200854406944368,-0.2125158801738265,0.5965329683127139
9.89394708341692,0.47951625032611855,-0.015671328075760493,0.9747038287279977
